lat,lon,HU
58.0,278.25,True
58.0,278.5,True
58.0,278.75,True
58.0,279.0,True
58.0,279.25,True
58.0,279.5,True
58.0,279.75,True
58.0,280.0,True
58.0,280.25,True
58.0,280.5,True
58.0,280.75,True
58.0,281.0,True
58.0,281.25,True
58.0,281.5,True
58.0,281.75,True
58.0,282.0,True
58.0,282.25,True
58.0,282.5,True
58.0,282.75,True
58.0,283.0,True
58.0,283.25,True
58.0,283.5,True
58.0,283.75,True
58.0,284.0,True
58.0,284.25,True
58.0,284.5,True
58.0,284.75,True
58.0,285.0,True
58.0,285.25,True
58.0,285.5,True
58.0,285.75,True
58.0,286.0,True
58.0,286.25,True
58.0,286.5,True
58.0,286.75,True
58.0,287.0,True
58.0,287.25,True
58.0,287.5,True
58.0,287.75,True
58.0,288.0,True
58.0,288.25,True
58.0,288.5,True
58.0,288.75,True
58.0,289.0,True
58.0,289.25,True
58.0,289.5,True
58.0,289.75,True
58.0,290.0,True
58.0,290.25,True
58.0,290.5,True
58.0,290.75,True
58.0,291.0,True
58.0,291.25,True
58.0,291.5,True
58.0,291.75,True
58.0,292.0,True
58.0,292.25,True
58.0,292.5,True
58.0,292.75,True
58.0,293.0,True
58.0,293.25,True
58.0,293.5,True
58.0,293.75,True
58.0,294.0,True
58.0,294.25,True
58.0,294.5,True
58.0,294.75,True
58.0,295.0,True
58.0,295.25,True
58.0,295.5,True
58.0,295.75,True
58.0,296.0,True
58.0,296.25,True
58.0,296.5,True
58.0,296.75,True
58.0,297.0,True
58.0,297.25,True
58.0,297.5,True
58.0,297.75,True
58.0,298.0,True
58.25,263.0,True
58.25,263.25,True
58.25,263.5,True
58.25,263.75,True
58.25,264.0,True
58.25,264.25,True
58.25,264.5,True
58.25,264.75,True
58.25,265.0,True
58.25,265.25,True
58.25,265.5,True
58.25,265.75,True
58.25,266.0,True
58.25,266.25,True
58.25,266.5,True
58.25,266.75,True
58.25,267.0,True
58.25,267.25,True
58.25,267.5,True
58.25,267.75,True
58.25,268.0,True
58.25,268.25,True
58.25,268.5,True
58.25,268.75,True
58.25,269.0,True
58.25,269.25,True
58.25,269.5,True
58.25,269.75,True
58.25,270.0,True
58.25,270.25,True
58.25,270.5,True
58.25,270.75,True
58.25,271.0,True
58.25,271.25,True
58.25,271.5,True
58.25,271.75,True
58.25,272.0,True
58.25,272.25,True
58.25,272.5,True
58.25,272.75,True
58.25,273.0,True
58.25,273.25,True
58.25,273.5,True
58.25,273.75,True
58.25,274.0,True
58.25,274.25,True
58.25,274.5,True
58.25,274.75,True
58.25,275.0,True
58.25,275.25,True
58.25,275.5,True
58.25,275.75,True
58.25,276.0,True
58.25,276.25,True
58.25,276.5,True
58.25,276.75,True
58.25,277.0,True
58.25,277.25,True
58.25,277.5,True
58.25,277.75,True
58.25,278.0,True
58.25,278.25,True
58.25,278.5,True
58.25,278.75,True
58.25,279.0,True
58.25,279.25,True
58.25,279.5,True
58.25,279.75,True
58.25,280.0,True
58.25,280.25,True
58.25,280.5,True
58.25,280.75,True
58.25,281.0,True
58.25,281.25,True
58.25,281.5,True
58.25,281.75,True
58.25,282.0,True
58.25,282.25,True
58.25,282.5,True
58.25,282.75,True
58.25,283.0,True
58.25,283.25,True
58.25,283.5,True
58.25,283.75,True
58.25,284.0,True
58.25,284.25,True
58.25,284.5,True
58.25,284.75,True
58.25,285.0,True
58.25,285.25,True
58.25,285.5,True
58.25,285.75,True
58.25,286.0,True
58.25,286.25,True
58.25,286.5,True
58.25,286.75,True
58.25,287.0,True
58.25,287.25,True
58.25,287.5,True
58.25,287.75,True
58.25,288.0,True
58.25,288.25,True
58.25,288.5,True
58.25,288.75,True
58.25,289.0,True
58.25,289.25,True
58.25,289.5,True
58.25,289.75,True
58.25,290.0,True
58.25,290.25,True
58.25,290.5,True
58.25,290.75,True
58.25,291.0,True
58.25,291.25,True
58.25,291.5,True
58.25,291.75,True
58.25,292.0,True
58.25,292.25,True
58.25,292.5,True
58.25,292.75,True
58.25,293.0,True
58.25,293.25,True
58.25,293.5,True
58.25,293.75,True
58.25,294.0,True
58.25,294.25,True
58.25,294.5,True
58.25,294.75,True
58.25,295.0,True
58.25,295.25,True
58.25,295.5,True
58.25,295.75,True
58.25,296.0,True
58.25,296.25,True
58.25,296.5,True
58.25,296.75,True
58.25,297.0,True
58.25,297.25,True
58.25,297.5,True
58.5,263.25,True
58.5,263.5,True
58.5,263.75,True
58.5,264.0,True
58.5,264.25,True
58.5,264.5,True
58.5,264.75,True
58.5,265.0,True
58.5,265.25,True
58.5,265.5,True
58.5,265.75,True
58.5,266.0,True
58.5,266.25,True
58.5,266.5,True
58.5,266.75,True
58.5,267.0,True
58.5,267.25,True
58.5,267.5,True
58.5,267.75,True
58.5,268.0,True
58.5,268.25,True
58.5,268.5,True
58.5,268.75,True
58.5,269.0,True
58.5,269.25,True
58.5,269.5,True
58.5,269.75,True
58.5,270.0,True
58.5,270.25,True
58.5,270.5,True
58.5,270.75,True
58.5,271.0,True
58.5,271.25,True
58.5,271.5,True
58.5,271.75,True
58.5,272.0,True
58.5,272.25,True
58.5,272.5,True
58.5,272.75,True
58.5,273.0,True
58.5,273.25,True
58.5,273.5,True
58.5,273.75,True
58.5,274.0,True
58.5,274.25,True
58.5,274.5,True
58.5,274.75,True
58.5,275.0,True
58.5,275.25,True
58.5,275.5,True
58.5,275.75,True
58.5,276.0,True
58.5,276.25,True
58.5,276.5,True
58.5,276.75,True
58.5,277.0,True
58.5,277.25,True
58.5,277.5,True
58.5,277.75,True
58.5,278.0,True
58.5,278.25,True
58.5,278.5,True
58.5,278.75,True
58.5,279.0,True
58.5,279.25,True
58.5,279.5,True
58.5,279.75,True
58.5,280.0,True
58.5,280.25,True
58.5,280.5,True
58.5,280.75,True
58.5,281.0,True
58.5,281.25,True
58.5,281.5,True
58.5,281.75,True
58.5,282.0,True
58.5,282.25,True
58.5,282.5,True
58.5,282.75,True
58.5,283.0,True
58.5,283.25,True
58.5,283.5,True
58.5,283.75,True
58.5,284.0,True
58.5,284.25,True
58.5,284.5,True
58.5,284.75,True
58.5,285.0,True
58.5,285.25,True
58.5,285.5,True
58.5,285.75,True
58.5,286.0,True
58.5,286.25,True
58.5,286.5,True
58.5,286.75,True
58.5,287.0,True
58.5,287.25,True
58.5,287.5,True
58.5,287.75,True
58.5,288.0,True
58.5,288.25,True
58.5,288.5,True
58.5,288.75,True
58.5,289.0,True
58.5,289.25,True
58.5,289.5,True
58.5,289.75,True
58.5,290.0,True
58.5,290.25,True
58.5,290.5,True
58.5,290.75,True
58.5,291.0,True
58.5,291.25,True
58.5,291.5,True
58.5,291.75,True
58.5,292.0,True
58.5,292.25,True
58.5,292.5,True
58.5,292.75,True
58.5,293.0,True
58.5,293.25,True
58.5,293.5,True
58.5,293.75,True
58.5,294.0,True
58.5,294.25,True
58.5,294.5,True
58.5,294.75,True
58.5,295.0,True
58.5,295.25,True
58.5,295.5,True
58.5,295.75,True
58.5,296.0,True
58.5,296.25,True
58.5,296.5,True
58.5,296.75,True
58.5,297.0,True
58.75,263.25,True
58.75,263.5,True
58.75,263.75,True
58.75,264.0,True
58.75,264.25,True
58.75,264.5,True
58.75,264.75,True
58.75,265.0,True
58.75,265.25,True
58.75,265.5,True
58.75,265.75,True
58.75,266.0,True
58.75,266.25,True
58.75,266.5,True
58.75,266.75,True
58.75,267.0,True
58.75,267.25,True
58.75,267.5,True
58.75,267.75,True
58.75,268.0,True
58.75,268.25,True
58.75,268.5,True
58.75,268.75,True
58.75,269.0,True
58.75,269.25,True
58.75,269.5,True
58.75,269.75,True
58.75,270.0,True
58.75,270.25,True
58.75,270.5,True
58.75,270.75,True
58.75,271.0,True
58.75,271.25,True
58.75,271.5,True
58.75,271.75,True
58.75,272.0,True
58.75,272.25,True
58.75,272.5,True
58.75,272.75,True
58.75,273.0,True
58.75,273.25,True
58.75,273.5,True
58.75,273.75,True
58.75,274.0,True
58.75,274.25,True
58.75,274.5,True
58.75,274.75,True
58.75,275.0,True
58.75,275.25,True
58.75,275.5,True
58.75,275.75,True
58.75,276.0,True
58.75,276.25,True
58.75,276.5,True
58.75,276.75,True
58.75,277.0,True
58.75,277.25,True
58.75,277.5,True
58.75,277.75,True
58.75,278.0,True
58.75,278.25,True
58.75,278.5,True
58.75,278.75,True
58.75,279.0,True
58.75,279.25,True
58.75,279.5,True
58.75,279.75,True
58.75,280.0,True
58.75,280.25,True
58.75,280.5,True
58.75,280.75,True
58.75,281.0,True
58.75,281.25,True
58.75,281.5,True
58.75,281.75,True
58.75,282.0,True
58.75,282.25,True
58.75,282.5,True
58.75,282.75,True
58.75,283.0,True
58.75,283.25,True
58.75,283.5,True
58.75,283.75,True
58.75,284.0,True
58.75,284.25,True
58.75,284.5,True
58.75,284.75,True
58.75,285.0,True
58.75,285.25,True
58.75,285.5,True
58.75,285.75,True
58.75,286.0,True
58.75,286.25,True
58.75,286.5,True
58.75,286.75,True
58.75,287.0,True
58.75,287.25,True
58.75,287.5,True
58.75,287.75,True
58.75,288.0,True
58.75,288.25,True
58.75,288.5,True
58.75,288.75,True
58.75,289.0,True
58.75,289.25,True
58.75,289.5,True
58.75,289.75,True
58.75,290.0,True
58.75,290.25,True
58.75,290.5,True
58.75,290.75,True
58.75,291.0,True
58.75,291.25,True
58.75,291.5,True
58.75,291.75,True
58.75,292.0,True
58.75,292.25,True
58.75,292.5,True
58.75,292.75,True
58.75,293.0,True
58.75,293.25,True
58.75,293.5,True
58.75,293.75,True
58.75,294.0,True
58.75,294.25,True
58.75,294.5,True
58.75,294.75,True
58.75,295.0,True
58.75,295.25,True
58.75,295.5,True
58.75,295.75,True
58.75,296.0,True
58.75,296.25,True
59.0,263.5,True
59.0,263.75,True
59.0,264.0,True
59.0,264.25,True
59.0,264.5,True
59.0,264.75,True
59.0,265.0,True
59.0,265.25,True
59.0,265.5,True
59.0,265.75,True
59.0,266.0,True
59.0,266.25,True
59.0,266.5,True
59.0,266.75,True
59.0,267.0,True
59.0,267.25,True
59.0,267.5,True
59.0,267.75,True
59.0,268.0,True
59.0,268.25,True
59.0,268.5,True
59.0,268.75,True
59.0,269.0,True
59.0,269.25,True
59.0,269.5,True
59.0,269.75,True
59.0,270.0,True
59.0,270.25,True
59.0,270.5,True
59.0,270.75,True
59.0,271.0,True
59.0,271.25,True
59.0,271.5,True
59.0,271.75,True
59.0,272.0,True
59.0,272.25,True
59.0,272.5,True
59.0,272.75,True
59.0,273.0,True
59.0,273.25,True
59.0,273.5,True
59.0,273.75,True
59.0,274.0,True
59.0,274.25,True
59.0,274.5,True
59.0,274.75,True
59.0,275.0,True
59.0,275.25,True
59.0,275.5,True
59.0,275.75,True
59.0,276.0,True
59.0,276.25,True
59.0,276.5,True
59.0,276.75,True
59.0,277.0,True
59.0,277.25,True
59.0,277.5,True
59.0,277.75,True
59.0,278.0,True
59.0,278.25,True
59.0,278.5,True
59.0,278.75,True
59.0,279.0,True
59.0,279.25,True
59.0,279.5,True
59.0,279.75,True
59.0,280.0,True
59.0,280.25,True
59.0,280.5,True
59.0,280.75,True
59.0,281.0,True
59.0,281.25,True
59.0,281.5,True
59.0,281.75,True
59.0,282.0,True
59.0,282.25,True
59.0,282.5,True
59.0,282.75,True
59.0,283.0,True
59.0,283.25,True
59.0,283.5,True
59.0,283.75,True
59.0,284.0,True
59.0,284.25,True
59.0,284.5,True
59.0,284.75,True
59.0,285.0,True
59.0,285.25,True
59.0,285.5,True
59.0,285.75,True
59.0,286.0,True
59.0,286.25,True
59.0,286.5,True
59.0,286.75,True
59.0,287.0,True
59.0,287.25,True
59.0,287.5,True
59.0,287.75,True
59.0,288.0,True
59.0,288.25,True
59.0,288.5,True
59.0,288.75,True
59.0,289.0,True
59.0,289.25,True
59.0,289.5,True
59.0,289.75,True
59.0,290.0,True
59.0,290.25,True
59.0,290.5,True
59.0,290.75,True
59.0,291.0,True
59.0,291.25,True
59.0,291.5,True
59.0,291.75,True
59.0,292.0,True
59.0,292.25,True
59.0,292.5,True
59.0,292.75,True
59.0,293.0,True
59.0,293.25,True
59.0,293.5,True
59.0,293.75,True
59.0,294.0,True
59.0,294.25,True
59.0,294.5,True
59.0,294.75,True
59.0,295.0,True
59.0,295.25,True
59.0,295.5,True
59.0,295.75,True
59.25,263.5,True
59.25,263.75,True
59.25,264.0,True
59.25,264.25,True
59.25,264.5,True
59.25,264.75,True
59.25,265.0,True
59.25,265.25,True
59.25,265.5,True
59.25,265.75,True
59.25,266.0,True
59.25,266.25,True
59.25,266.5,True
59.25,266.75,True
59.25,267.0,True
59.25,267.25,True
59.25,267.5,True
59.25,267.75,True
59.25,268.0,True
59.25,268.25,True
59.25,268.5,True
59.25,268.75,True
59.25,269.0,True
59.25,269.25,True
59.25,269.5,True
59.25,269.75,True
59.25,270.0,True
59.25,270.25,True
59.25,270.5,True
59.25,270.75,True
59.25,271.0,True
59.25,271.25,True
59.25,271.5,True
59.25,271.75,True
59.25,272.0,True
59.25,272.25,True
59.25,272.5,True
59.25,272.75,True
59.25,273.0,True
59.25,273.25,True
59.25,273.5,True
59.25,273.75,True
59.25,274.0,True
59.25,274.25,True
59.25,274.5,True
59.25,274.75,True
59.25,275.0,True
59.25,275.25,True
59.25,275.5,True
59.25,275.75,True
59.25,276.0,True
59.25,276.25,True
59.25,276.5,True
59.25,276.75,True
59.25,277.0,True
59.25,277.25,True
59.25,277.5,True
59.25,277.75,True
59.25,278.0,True
59.25,278.25,True
59.25,278.5,True
59.25,278.75,True
59.25,279.0,True
59.25,279.25,True
59.25,279.5,True
59.25,279.75,True
59.25,280.0,True
59.25,280.25,True
59.25,280.5,True
59.25,280.75,True
59.25,281.0,True
59.25,281.25,True
59.25,281.5,True
59.25,281.75,True
59.25,282.0,True
59.25,282.25,True
59.25,282.5,True
59.25,282.75,True
59.25,283.0,True
59.25,283.25,True
59.25,283.5,True
59.25,283.75,True
59.25,284.0,True
59.25,284.25,True
59.25,284.5,True
59.25,284.75,True
59.25,285.0,True
59.25,285.25,True
59.25,285.5,True
59.25,285.75,True
59.25,286.0,True
59.25,286.25,True
59.25,286.5,True
59.25,286.75,True
59.25,287.0,True
59.25,287.25,True
59.25,287.5,True
59.25,287.75,True
59.25,288.0,True
59.25,288.25,True
59.25,288.5,True
59.25,288.75,True
59.25,289.0,True
59.25,289.25,True
59.25,289.5,True
59.25,289.75,True
59.25,290.0,True
59.25,290.25,True
59.25,290.5,True
59.25,290.75,True
59.25,291.0,True
59.25,291.25,True
59.25,291.5,True
59.25,291.75,True
59.25,292.0,True
59.25,292.25,True
59.25,292.5,True
59.25,292.75,True
59.25,293.0,True
59.25,293.25,True
59.25,293.5,True
59.25,293.75,True
59.25,294.0,True
59.25,294.25,True
59.25,294.5,True
59.25,294.75,True
59.25,295.0,True
59.25,295.25,True
59.5,263.75,True
59.5,264.0,True
59.5,264.25,True
59.5,264.5,True
59.5,264.75,True
59.5,265.0,True
59.5,265.25,True
59.5,265.5,True
59.5,265.75,True
59.5,266.0,True
59.5,266.25,True
59.5,266.5,True
59.5,266.75,True
59.5,267.0,True
59.5,267.25,True
59.5,267.5,True
59.5,267.75,True
59.5,268.0,True
59.5,268.25,True
59.5,268.5,True
59.5,268.75,True
59.5,269.0,True
59.5,269.25,True
59.5,269.5,True
59.5,269.75,True
59.5,270.0,True
59.5,270.25,True
59.5,270.5,True
59.5,270.75,True
59.5,271.0,True
59.5,271.25,True
59.5,271.5,True
59.5,271.75,True
59.5,272.0,True
59.5,272.25,True
59.5,272.5,True
59.5,272.75,True
59.5,273.0,True
59.5,273.25,True
59.5,273.5,True
59.5,273.75,True
59.5,274.0,True
59.5,274.25,True
59.5,274.5,True
59.5,274.75,True
59.5,275.0,True
59.5,275.25,True
59.5,275.5,True
59.5,275.75,True
59.5,276.0,True
59.5,276.25,True
59.5,276.5,True
59.5,276.75,True
59.5,277.0,True
59.5,277.25,True
59.5,277.5,True
59.5,277.75,True
59.5,278.0,True
59.5,278.25,True
59.5,278.5,True
59.5,278.75,True
59.5,279.0,True
59.5,279.25,True
59.5,279.5,True
59.5,279.75,True
59.5,280.0,True
59.5,280.25,True
59.5,280.5,True
59.5,280.75,True
59.5,281.0,True
59.5,281.25,True
59.5,281.5,True
59.5,281.75,True
59.5,282.0,True
59.5,282.25,True
59.5,282.5,True
59.5,282.75,True
59.5,283.0,True
59.5,283.25,True
59.5,283.5,True
59.5,283.75,True
59.5,284.0,True
59.5,284.25,True
59.5,284.5,True
59.5,284.75,True
59.5,285.0,True
59.5,285.25,True
59.5,285.5,True
59.5,285.75,True
59.5,286.0,True
59.5,286.25,True
59.5,286.5,True
59.5,286.75,True
59.5,287.0,True
59.5,287.25,True
59.5,287.5,True
59.5,287.75,True
59.5,288.0,True
59.5,288.25,True
59.5,288.5,True
59.5,288.75,True
59.5,289.0,True
59.5,289.25,True
59.5,289.5,True
59.5,289.75,True
59.5,290.0,True
59.5,290.25,True
59.5,290.5,True
59.5,290.75,True
59.5,291.0,True
59.5,291.25,True
59.5,291.5,True
59.5,291.75,True
59.5,292.0,True
59.5,292.25,True
59.5,292.5,True
59.5,292.75,True
59.5,293.0,True
59.5,293.25,True
59.5,293.5,True
59.5,293.75,True
59.5,294.0,True
59.5,294.25,True
59.5,294.5,True
59.75,263.75,True
59.75,264.0,True
59.75,264.25,True
59.75,264.5,True
59.75,264.75,True
59.75,265.0,True
59.75,265.25,True
59.75,265.5,True
59.75,265.75,True
59.75,266.0,True
59.75,266.25,True
59.75,266.5,True
59.75,266.75,True
59.75,267.0,True
59.75,267.25,True
59.75,267.5,True
59.75,267.75,True
59.75,268.0,True
59.75,268.25,True
59.75,268.5,True
59.75,268.75,True
59.75,269.0,True
59.75,269.25,True
59.75,269.5,True
59.75,269.75,True
59.75,270.0,True
59.75,270.25,True
59.75,270.5,True
59.75,270.75,True
59.75,271.0,True
59.75,271.25,True
59.75,271.5,True
59.75,271.75,True
59.75,272.0,True
59.75,272.25,True
59.75,272.5,True
59.75,272.75,True
59.75,273.0,True
59.75,273.25,True
59.75,273.5,True
59.75,273.75,True
59.75,274.0,True
59.75,274.25,True
59.75,274.5,True
59.75,274.75,True
59.75,275.0,True
59.75,275.25,True
59.75,275.5,True
59.75,275.75,True
59.75,276.0,True
59.75,276.25,True
59.75,276.5,True
59.75,276.75,True
59.75,277.0,True
59.75,277.25,True
59.75,277.5,True
59.75,277.75,True
59.75,278.0,True
59.75,278.25,True
59.75,278.5,True
59.75,278.75,True
59.75,279.0,True
59.75,279.25,True
59.75,279.5,True
59.75,279.75,True
59.75,280.0,True
59.75,280.25,True
59.75,280.5,True
59.75,280.75,True
59.75,281.0,True
59.75,281.25,True
59.75,281.5,True
59.75,281.75,True
59.75,282.0,True
59.75,282.25,True
59.75,282.5,True
59.75,282.75,True
59.75,283.0,True
59.75,283.25,True
59.75,283.5,True
59.75,283.75,True
59.75,284.0,True
59.75,284.25,True
59.75,284.5,True
59.75,284.75,True
59.75,285.0,True
59.75,285.25,True
59.75,285.5,True
59.75,285.75,True
59.75,286.0,True
59.75,286.25,True
59.75,286.5,True
59.75,286.75,True
59.75,287.0,True
59.75,287.25,True
59.75,287.5,True
59.75,287.75,True
59.75,288.0,True
59.75,288.25,True
59.75,288.5,True
59.75,288.75,True
59.75,289.0,True
59.75,289.25,True
59.75,289.5,True
59.75,289.75,True
59.75,290.0,True
59.75,290.25,True
59.75,290.5,True
59.75,290.75,True
59.75,291.0,True
59.75,291.25,True
59.75,291.5,True
59.75,291.75,True
59.75,292.0,True
59.75,292.25,True
59.75,292.5,True
59.75,292.75,True
59.75,293.0,True
59.75,293.25,True
59.75,293.5,True
59.75,293.75,True
59.75,294.0,True
60.0,264.0,True
60.0,264.25,True
60.0,264.5,True
60.0,264.75,True
60.0,265.0,True
60.0,265.25,True
60.0,265.5,True
60.0,265.75,True
60.0,266.0,True
60.0,266.25,True
60.0,266.5,True
60.0,266.75,True
60.0,267.0,True
60.0,267.25,True
60.0,267.5,True
60.0,267.75,True
60.0,268.0,True
60.0,268.25,True
60.0,268.5,True
60.0,268.75,True
60.0,269.0,True
60.0,269.25,True
60.0,269.5,True
60.0,269.75,True
60.0,270.0,True
60.0,270.25,True
60.0,270.5,True
60.0,270.75,True
60.0,271.0,True
60.0,271.25,True
60.0,271.5,True
60.0,271.75,True
60.0,272.0,True
60.0,272.25,True
60.0,272.5,True
60.0,272.75,True
60.0,273.0,True
60.0,273.25,True
60.0,273.5,True
60.0,273.75,True
60.0,274.0,True
60.0,274.25,True
60.0,274.5,True
60.0,274.75,True
60.0,275.0,True
60.0,275.25,True
60.0,275.5,True
60.0,275.75,True
60.0,276.0,True
60.0,276.25,True
60.0,276.5,True
60.0,276.75,True
60.0,277.0,True
60.0,277.25,True
60.0,277.5,True
60.0,277.75,True
60.0,278.0,True
60.0,278.25,True
60.0,278.5,True
60.0,278.75,True
60.0,279.0,True
60.0,279.25,True
60.0,279.5,True
60.0,279.75,True
60.0,280.0,True
60.0,280.25,True
60.0,280.5,True
60.0,280.75,True
60.0,281.0,True
60.0,281.25,True
60.0,281.5,True
60.0,281.75,True
60.0,282.0,True
60.0,282.25,True
60.0,282.5,True
60.0,282.75,True
60.0,283.0,True
60.0,283.25,True
60.0,283.5,True
60.0,283.75,True
60.0,284.0,True
60.0,284.25,True
60.0,284.5,True
60.0,284.75,True
60.0,285.0,True
60.0,285.25,True
60.0,285.5,True
60.0,285.75,True
60.0,286.0,True
60.0,286.25,True
60.0,286.5,True
60.0,286.75,True
60.0,287.0,True
60.0,287.25,True
60.0,287.5,True
60.0,287.75,True
60.0,288.0,True
60.0,288.25,True
60.0,288.5,True
60.0,288.75,True
60.0,289.0,True
60.0,289.25,True
60.0,289.5,True
60.0,289.75,True
60.0,290.0,True
60.0,290.25,True
60.0,290.5,True
60.0,290.75,True
60.0,291.0,True
60.0,291.25,True
60.0,291.5,True
60.0,291.75,True
60.0,292.0,True
60.0,292.25,True
60.0,292.5,True
60.0,292.75,True
60.0,293.0,True
60.0,293.25,True
60.25,264.0,True
60.25,264.25,True
60.25,264.5,True
60.25,264.75,True
60.25,265.0,True
60.25,265.25,True
60.25,265.5,True
60.25,265.75,True
60.25,266.0,True
60.25,266.25,True
60.25,266.5,True
60.25,266.75,True
60.25,267.0,True
60.25,267.25,True
60.25,267.5,True
60.25,267.75,True
60.25,268.0,True
60.25,268.25,True
60.25,268.5,True
60.25,268.75,True
60.25,269.0,True
60.25,269.25,True
60.25,269.5,True
60.25,269.75,True
60.25,270.0,True
60.25,270.25,True
60.25,270.5,True
60.25,270.75,True
60.25,271.0,True
60.25,271.25,True
60.25,271.5,True
60.25,271.75,True
60.25,272.0,True
60.25,272.25,True
60.25,272.5,True
60.25,272.75,True
60.25,273.0,True
60.25,273.25,True
60.25,273.5,True
60.25,273.75,True
60.25,274.0,True
60.25,274.25,True
60.25,274.5,True
60.25,274.75,True
60.25,275.0,True
60.25,275.25,True
60.25,275.5,True
60.25,275.75,True
60.25,276.0,True
60.25,276.25,True
60.25,276.5,True
60.25,276.75,True
60.25,277.0,True
60.25,277.25,True
60.25,277.5,True
60.25,277.75,True
60.25,278.0,True
60.25,278.25,True
60.25,278.5,True
60.25,278.75,True
60.25,279.0,True
60.25,279.25,True
60.25,279.5,True
60.25,279.75,True
60.25,280.0,True
60.25,280.25,True
60.25,280.5,True
60.25,280.75,True
60.25,281.0,True
60.25,281.25,True
60.25,281.5,True
60.25,281.75,True
60.25,282.0,True
60.25,282.25,True
60.25,282.5,True
60.25,282.75,True
60.25,283.0,True
60.25,283.25,True
60.25,283.5,True
60.25,283.75,True
60.25,284.0,True
60.25,284.25,True
60.25,284.5,True
60.25,284.75,True
60.25,285.0,True
60.25,285.25,True
60.25,285.5,True
60.25,285.75,True
60.25,286.0,True
60.25,286.25,True
60.25,286.5,True
60.25,286.75,True
60.25,287.0,True
60.25,287.25,True
60.25,287.5,True
60.25,287.75,True
60.25,288.0,True
60.25,288.25,True
60.25,288.5,True
60.25,288.75,True
60.25,289.0,True
60.25,289.25,True
60.25,289.5,True
60.25,289.75,True
60.25,290.0,True
60.25,290.25,True
60.25,290.5,True
60.25,290.75,True
60.25,291.0,True
60.25,291.25,True
60.25,291.5,True
60.25,291.75,True
60.25,292.0,True
60.25,292.25,True
60.25,292.5,True
60.25,292.75,True
60.5,264.25,True
60.5,264.5,True
60.5,264.75,True
60.5,265.0,True
60.5,265.25,True
60.5,265.5,True
60.5,265.75,True
60.5,266.0,True
60.5,266.25,True
60.5,266.5,True
60.5,266.75,True
60.5,267.0,True
60.5,267.25,True
60.5,267.5,True
60.5,267.75,True
60.5,268.0,True
60.5,268.25,True
60.5,268.5,True
60.5,268.75,True
60.5,269.0,True
60.5,269.25,True
60.5,269.5,True
60.5,269.75,True
60.5,270.0,True
60.5,270.25,True
60.5,270.5,True
60.5,270.75,True
60.5,271.0,True
60.5,271.25,True
60.5,271.5,True
60.5,271.75,True
60.5,272.0,True
60.5,272.25,True
60.5,272.5,True
60.5,272.75,True
60.5,273.0,True
60.5,273.25,True
60.5,273.5,True
60.5,273.75,True
60.5,274.0,True
60.5,274.25,True
60.5,274.5,True
60.5,274.75,True
60.5,275.0,True
60.5,275.25,True
60.5,275.5,True
60.5,275.75,True
60.5,276.0,True
60.5,276.25,True
60.5,276.5,True
60.5,276.75,True
60.5,277.0,True
60.5,277.25,True
60.5,277.5,True
60.5,277.75,True
60.5,278.0,True
60.5,278.25,True
60.5,278.5,True
60.5,278.75,True
60.5,279.0,True
60.5,279.25,True
60.5,279.5,True
60.5,279.75,True
60.5,280.0,True
60.5,280.25,True
60.5,280.5,True
60.5,280.75,True
60.5,281.0,True
60.5,281.25,True
60.5,281.5,True
60.5,281.75,True
60.5,282.0,True
60.5,282.25,True
60.5,282.5,True
60.5,282.75,True
60.5,283.0,True
60.5,283.25,True
60.5,283.5,True
60.5,283.75,True
60.5,284.0,True
60.5,284.25,True
60.5,284.5,True
60.5,284.75,True
60.5,285.0,True
60.5,285.25,True
60.5,285.5,True
60.5,285.75,True
60.5,286.0,True
60.5,286.25,True
60.5,286.5,True
60.5,286.75,True
60.5,287.0,True
60.5,287.25,True
60.5,287.5,True
60.5,287.75,True
60.5,288.0,True
60.5,288.25,True
60.5,288.5,True
60.5,288.75,True
60.5,289.0,True
60.5,289.25,True
60.5,289.5,True
60.5,289.75,True
60.5,290.0,True
60.5,290.25,True
60.5,290.5,True
60.5,290.75,True
60.5,291.0,True
60.5,291.25,True
60.5,291.5,True
60.5,291.75,True
60.5,292.0,True
60.75,264.25,True
60.75,264.5,True
60.75,264.75,True
60.75,265.0,True
60.75,265.25,True
60.75,265.5,True
60.75,265.75,True
60.75,266.0,True
60.75,266.25,True
60.75,266.5,True
60.75,266.75,True
60.75,267.0,True
60.75,267.25,True
60.75,267.5,True
60.75,267.75,True
60.75,268.0,True
60.75,268.25,True
60.75,268.5,True
60.75,268.75,True
60.75,269.0,True
60.75,269.25,True
60.75,269.5,True
60.75,269.75,True
60.75,270.0,True
60.75,270.25,True
60.75,270.5,True
60.75,270.75,True
60.75,271.0,True
60.75,271.25,True
60.75,271.5,True
60.75,271.75,True
60.75,272.0,True
60.75,272.25,True
60.75,272.5,True
60.75,272.75,True
60.75,273.0,True
60.75,273.25,True
60.75,273.5,True
60.75,273.75,True
60.75,274.0,True
60.75,274.25,True
60.75,274.5,True
60.75,274.75,True
60.75,275.0,True
60.75,275.25,True
60.75,275.5,True
60.75,275.75,True
60.75,276.0,True
60.75,276.25,True
60.75,276.5,True
60.75,276.75,True
60.75,277.0,True
60.75,277.25,True
60.75,277.5,True
60.75,277.75,True
60.75,278.0,True
60.75,278.25,True
60.75,278.5,True
60.75,278.75,True
60.75,279.0,True
60.75,279.25,True
